H,0.30440548062324524,0.7935446500778198,6.264153284973872e-07,0.34903621673583984,0.7588568329811096,-0.028387853875756264,0.3854215145111084,0.6835405826568604,-0.0367191843688488,0.3809995651245117,0.6223195195198059,-0.04478627070784569,0.3633303642272949,0.5739531517028809,-0.050953395664691925,0.36266517639160156,0.5924261808395386,-0.019008539617061615,0.387010395526886,0.5091351866722107,-0.04563518241047859,0.4032933712005615,0.4555734694004059,-0.06100807338953018,0.4144810140132904,0.40802204608917236,-0.06774499267339706,0.3229396343231201,0.5848339796066284,-0.02157101221382618,0.3352942168712616,0.4896989166736603,-0.05250459164381027,0.345205694437027,0.4305950999259949,-0.0674547329545021,0.35013431310653687,0.3818057179450989,-0.07008642703294754,0.28408053517341614,0.5999740958213806,-0.028435325250029564,0.3048896789550781,0.5950049757957458,-0.07428903132677078,0.3183916509151459,0.6599825620651245,-0.07893884927034378,0.3239077627658844,0.7002631425857544,-0.06545183062553406,0.24833524227142334,0.6286781430244446,-0.03708710893988609,0.2754429578781128,0.6220093965530396,-0.06742280721664429,0.29020047187805176,0.6681532859802246,-0.0626346617937088,0.29535973072052,0.6983705759048462,-0.049218203872442245
H,0.29817208647727966,0.804267168045044,7.40828397738369e-07,0.3436911106109619,0.7707817554473877,-0.030065206810832024,0.3810260593891144,0.7011512517929077,-0.043568845838308334,0.3879639506340027,0.6399161219596863,-0.056691449135541916,0.37394386529922485,0.5925341248512268,-0.06798870861530304,0.3593982756137848,0.601511538028717,-0.027216972783207893,0.38741013407707214,0.5171520709991455,-0.05819431692361832,0.4055100083351135,0.4626438319683075,-0.07623828202486038,0.41831064224243164,0.4122709035873413,-0.08454427868127823,0.32038965821266174,0.592858612537384,-0.029898490756750107,0.33593568205833435,0.4946247339248657,-0.06672334671020508,0.34403082728385925,0.4309980869293213,-0.08480419963598251,0.3480040431022644,0.3772607445716858,-0.08931554108858109,0.28183847665786743,0.6071023344993591,-0.03606148064136505,0.3058408498764038,0.5915083289146423,-0.08540479093790054,0.3191896080970764,0.6589085459709167,-0.08757353574037552,0.32446831464767456,0.705407440662384,-0.0717272013425827,0.24588370323181152,0.6355472207069397,-0.043928273022174835,0.2718793749809265,0.6137061715126038,-0.07621996849775314,0.28951072692871094,0.6621536612510681,-0.0679963156580925,0.29557910561561584,0.6985102891921997,-0.0511370524764061
H,0.2972508370876312,0.8022956848144531,7.116381652849668e-07,0.3425869345664978,0.7702962160110474,-0.031420376151800156,0.37972354888916016,0.699715793132782,-0.043550629168748856,0.3839259147644043,0.637409508228302,-0.05501148849725723,0.37130942940711975,0.5870799422264099,-0.06467226892709732,0.3618444800376892,0.6001949906349182,-0.026323480531573296,0.387887567281723,0.5131312608718872,-0.05569794028997421,0.40545356273651123,0.4587818384170532,-0.07254946976900101,0.41781359910964966,0.4099442958831787,-0.0799037516117096,0.3215612769126892,0.5904951691627502,-0.027630532160401344,0.33350178599357605,0.4910475015640259,-0.061017557978630066,0.3409130275249481,0.4277738332748413,-0.07745004445314407,0.34440743923187256,0.375641405582428,-0.0810985341668129,0.28167134523391724,0.6034224033355713,-0.03293408453464508,0.29962965846061707,0.5902824997901917,-0.08060208708047867,0.314800500869751,0.6565479636192322,-0.08526421338319778,0.3223845958709717,0.7020289301872253,-0.07144830375909805,0.2436586618423462,0.6298497319221497,-0.0400075688958168,0.2638304531574249,0.6117903590202332,-0.07233123481273651,0.2809307873249054,0.6593201756477356,-0.06675150245428085,0.2884560227394104,0.6960729360580444,-0.051945872604846954
H,0.3260135352611542,0.7995916604995728,5.881958031750401e-07,0.3768581449985504,0.7496397495269775,-0.02674167789518833,0.4038609266281128,0.6641032099723816,-0.03364674746990204,0.39203357696533203,0.5901821851730347,-0.04099486395716667,0.37893086671829224,0.5336586236953735,-0.04623313993215561,0.38236570358276367,0.5947343111038208,-0.01071267668157816,0.4046086370944977,0.5079169869422913,-0.032973967492580414,0.41848069429397583,0.45468267798423767,-0.04507603496313095,0.4289216995239258,0.406307578086853,-0.04970841482281685,0.3455343544483185,0.5917038917541504,-0.01172168180346489,0.35829421877861023,0.4936218857765198,-0.04016292095184326,0.36401093006134033,0.42766547203063965,-0.05489635840058327,0.36799803376197815,0.37585166096687317,-0.05833631008863449,0.3095908463001251,0.6024999022483826,-0.016895389184355736,0.32989683747291565,0.5710791945457458,-0.05984286963939667,0.34263259172439575,0.634062647819519,-0.06281109154224396,0.3486318290233612,0.6838233470916748,-0.04875293746590614,0.2752155363559723,0.623376190662384,-0.02376876398921013,0.29724884033203125,0.5951557755470276,-0.052240192890167236,0.31028857827186584,0.6430825591087341,-0.04596105217933655,0.31404900550842285,0.6850208640098572,-0.03143107518553734
H,0.3257911503314972,0.7984049320220947,6.172072630761249e-07,0.3766970634460449,0.749806821346283,-0.026187678799033165,0.4016262888908386,0.6660193204879761,-0.03275733068585396,0.3900652527809143,0.5964368581771851,-0.03941135108470917,0.37823981046676636,0.5428393483161926,-0.04388973116874695,0.38179507851600647,0.5927621126174927,-0.010844742879271507,0.4052695035934448,0.5061447620391846,-0.03126034140586853,0.41833463311195374,0.45345011353492737,-0.04174216091632843,0.42870593070983887,0.40756672620773315,-0.04499133676290512,0.344465434551239,0.5902425050735474,-0.010954033583402634,0.35549166798591614,0.49503982067108154,-0.037235476076602936,0.3605605363845825,0.4312111437320709,-0.05088574066758156,0.3649045526981354,0.3814818263053894,-0.05357285588979721,0.3079255521297455,0.601539671421051,-0.014970728196203709,0.32649877667427063,0.5742064118385315,-0.055412281304597855,0.34092673659324646,0.6361970901489258,-0.05918539687991142,0.3478923439979553,0.6861368417739868,-0.046145305037498474,0.2731976807117462,0.6234531402587891,-0.020508231595158577,0.2949928343296051,0.6004447937011719,-0.04759789630770683,0.30905789136886597,0.6479739546775818,-0.04223630577325821,0.31305965781211853,0.6895509362220764,-0.02844618819653988
H,0.3264630138874054,0.7980394959449768,6.295231855801831e-07,0.37669575214385986,0.7495194673538208,-0.02612559124827385,0.40135595202445984,0.6642832159996033,-0.032410044223070145,0.38933539390563965,0.5934211015701294,-0.038837090134620667,0.37783026695251465,0.5392134189605713,-0.043028753250837326,0.38190943002700806,0.5919415950775146,-0.010052204132080078,0.40565377473831177,0.5056849122047424,-0.031074117869138718,0.4190938174724579,0.4519966244697571,-0.04192536324262619,0.42998039722442627,0.4060223698616028,-0.04519553482532501,0.3446374237537384,0.5894428491592407,-0.010364734567701817,0.35406988859176636,0.49382466077804565,-0.0369599275290966,0.35940051078796387,0.42869436740875244,-0.05078401044011116,0.36465153098106384,0.3781171143054962,-0.05340127646923065,0.30825275182724,0.6006455421447754,-0.014688707888126373,0.3279564082622528,0.5746201276779175,-0.05522644519805908,0.34189915657043457,0.6356164216995239,-0.05880580469965935,0.34855177998542786,0.685183048248291,-0.04548180475831032,0.27302631735801697,0.6225155591964722,-0.020608041435480118,0.2961324453353882,0.6018969416618347,-0.047516997903585434,0.309932678937912,0.6487649083137512,-0.042005304247140884,0.3134364187717438,0.6891849040985107,-0.02800191007554531
H,0.3218577206134796,0.7995672821998596,6.145510269561782e-07,0.3729707598686218,0.7499382495880127,-0.025195002555847168,0.3986093997955322,0.6666214466094971,-0.03098428249359131,0.38695579767227173,0.5972979664802551,-0.03727009519934654,0.37281155586242676,0.5447506308555603,-0.04169774800539017,0.37646716833114624,0.5964152812957764,-0.009167095646262169,0.39943042397499084,0.5109575986862183,-0.030055692419409752,0.41385796666145325,0.4575048089027405,-0.04131060093641281,0.4259204566478729,0.4116254448890686,-0.04485151544213295,0.3405021131038666,0.5950183272361755,-0.009844931773841381,0.35125088691711426,0.5017228126525879,-0.0358562096953392,0.35835713148117065,0.4381563067436218,-0.04968457669019699,0.3654342591762543,0.3885137736797333,-0.05270428583025932,0.3050529658794403,0.6064633727073669,-0.014537209644913673,0.3242354393005371,0.579914391040802,-0.05413146689534187,0.3359381854534149,0.6390965580940247,-0.057668719440698624,0.34150782227516174,0.6861228942871094,-0.04480461776256561,0.2705039381980896,0.6276039481163025,-0.020784640684723854,0.2923082709312439,0.6015317440032959,-0.04621419683098793,0.30469822883605957,0.6467823386192322,-0.039876941591501236,0.3077470362186432,0.6865218281745911,-0.025846604257822037
H,0.32189226150512695,0.7958058714866638,6.27951351361844e-07,0.3725208044052124,0.7476879954338074,-0.025706863030791283,0.3979201316833496,0.6649816632270813,-0.031450800597667694,0.3865351676940918,0.5963020324707031,-0.037390585988759995,0.3738902807235718,0.5425065755844116,-0.04129383713006973,0.37718093395233154,0.5957047343254089,-0.010064978152513504,0.39995697140693665,0.5110836625099182,-0.03063315898180008,0.4145389199256897,0.4575261175632477,-0.0415821298956871,0.4267500042915344,0.4121750593185425,-0.04486702382564545,0.34128889441490173,0.5938925743103027,-0.010233462788164616,0.35077911615371704,0.5014735460281372,-0.035660527646541595,0.35796159505844116,0.4371525049209595,-0.04920557513833046,0.3650447130203247,0.38750842213630676,-0.0520147867500782,0.3058498501777649,0.6047870516777039,-0.014402740634977818,0.3245781362056732,0.5792120695114136,-0.05371014401316643,0.3372642397880554,0.6360064744949341,-0.05803553760051727,0.3432776927947998,0.6826653480529785,-0.045750342309474945,0.27071520686149597,0.6253471970558167,-0.02012614533305168,0.29340246319770813,0.6010369658470154,-0.046234458684921265,0.3064234256744385,0.6453070640563965,-0.04088367149233818,0.3094119131565094,0.6851354837417603,-0.027334852144122124
H,0.32128700613975525,0.7945031523704529,6.294654895100393e-07,0.3711744248867035,0.748650848865509,-0.025815879926085472,0.3967255651950836,0.6661174297332764,-0.03166266903281212,0.3863002359867096,0.5971035361289978,-0.037675876170396805,0.37362805008888245,0.5430585145950317,-0.04169424623250961,0.3766005039215088,0.5961987376213074,-0.010659188032150269,0.39971426129341125,0.5112711191177368,-0.03153371065855026,0.4144728481769562,0.4572162330150604,-0.042679741978645325,0.42646482586860657,0.4116232395172119,-0.04608817771077156,0.3408852517604828,0.5943945646286011,-0.01098537351936102,0.3505244553089142,0.5015151500701904,-0.0366675965487957,0.357815682888031,0.43689513206481934,-0.050196655094623566,0.3645734488964081,0.3871310353279114,-0.05295410007238388,0.3056490123271942,0.6056222915649414,-0.015299891121685505,0.32344940304756165,0.5794918537139893,-0.054702211171388626,0.3359204828739166,0.6360141634941101,-0.05879341438412666,0.3418397605419159,0.6822901964187622,-0.04635956883430481,0.27077677845954895,0.6266114115715027,-0.021189792081713676,0.2929038405418396,0.6016663312911987,-0.04731488227844238,0.30557677149772644,0.6457546353340149,-0.041755132377147675,0.30840906500816345,0.6852484941482544,-0.028087232261896133
H,0.3189243972301483,0.7875127792358398,6.470526159318979e-07,0.3661509156227112,0.738663375377655,-0.026959598064422607,0.38672831654548645,0.6547823548316956,-0.0336640402674675,0.3753674030303955,0.5838623642921448,-0.04032687470316887,0.363595187664032,0.5250042676925659,-0.044741369783878326,0.37110379338264465,0.5921167135238647,-0.011305522173643112,0.3935290575027466,0.5083691477775574,-0.03235122188925743,0.4064883589744568,0.4555899500846863,-0.043224845081567764,0.4173855483531952,0.40983662009239197,-0.0466969758272171,0.3360397219657898,0.5898346304893494,-0.0110654691234231,0.34735479950904846,0.4990350306034088,-0.037348322570323944,0.35247373580932617,0.43500950932502747,-0.05040249601006508,0.35741546750068665,0.3856249153614044,-0.0531524159014225,0.30016419291496277,0.6004784107208252,-0.01505451649427414,0.31685709953308105,0.5718103051185608,-0.056288570165634155,0.3278103172779083,0.6309030055999756,-0.05979904904961586,0.3333350718021393,0.6797964572906494,-0.04673406109213829,0.2641891539096832,0.6211075782775879,-0.020686663687229156,0.2855803668498993,0.593967616558075,-0.049739424139261246,0.2991298735141754,0.6396055221557617,-0.045281391590833664,0.30290961265563965,0.6811233162879944,-0.032063357532024384
